doc_id,CASEID,Freedom.and.Rights,E.plurabus.Unum,representation.of.the.people,popular.will.and.equality,National.identity.and.heritage,Not.a.democracy.a.Republic,flawed.democracy,Institution.and.constitution,unclassified.other,Don.t.know,nothing.disaffected,Nothing.more.to.add,NA.
7071,55564817,0,0,0,1,0,0,0,0,0,0,0,0,0
7074,55524303,0,0,0,1,0,0,0,0,0,0,0,0,0
7078,58372750,0,0,0,1,0,0,0,0,0,0,0,0,0
7079,222122533,1,0,0,1,0,0,0,0,0,0,0,0,0
7080,52914762,1,0,0,0,0,0,0,0,0,0,0,0,0
7082,221292503,0,0,0,1,0,0,0,0,0,0,0,0,0
7083,191762189,0,0,0,1,0,0,0,0,0,0,0,0,0
7085,227213633,0,0,0,0,0,0,0,0,1,0,0,0,0
7086,72288514,1,0,0,0,0,0,0,1,0,0,0,0,0
7088,219830441,0,0,1,1,0,0,0,0,0,0,0,0,0
7089,221263145,1,0,0,1,0,0,0,0,0,0,0,0,0
7091,45350417,1,0,0,1,0,0,0,0,0,0,0,0,0
7092,230982299,0,0,0,1,0,0,0,0,0,0,0,0,0
7094,210834607,0,0,0,1,0,0,0,0,0,0,0,0,0
7099,61182844,0,0,0,1,0,0,0,0,0,0,0,0,0
7101,2245281,0,0,1,0,0,0,0,0,0,0,0,0,0
7102,46959151,0,0,0,0,0,0,0,1,0,0,0,0,0
7105,15457215,1,0,0,0,0,0,0,0,0,0,0,0,0
7107,212620067,0,0,0,0,0,0,0,1,0,0,0,0,0
7108,67785004,0,0,0,0,0,0,0,1,0,0,0,0,0
7111,227575097,1,0,0,0,0,0,0,0,0,0,0,0,0
7112,53226625,0,0,0,0,0,0,0,0,1,0,0,0,0
7115,47172843,0,0,0,1,0,0,0,0,0,0,0,0,0
7118,224586413,1,0,0,0,0,0,0,0,0,0,0,0,0
7120,70472924,0,0,0,1,0,0,1,0,0,0,0,0,0
7123,53930230,0,0,0,1,0,0,0,0,0,0,0,0,0
7124,192392131,0,0,0,0,0,0,0,0,1,0,0,0,0
7132,221753143,0,0,0,0,0,0,0,0,0,0,0,1,0
7133,69094736,0,0,0,1,0,0,0,0,0,0,0,0,0
7134,208976173,0,0,0,1,0,0,0,0,0,0,0,0,0
7137,67335261,0,0,0,1,0,0,0,0,0,0,0,0,0
7142,68605995,0,0,0,0,0,1,0,0,0,0,0,0,0
7147,212231009,0,0,0,1,0,0,0,0,0,0,0,0,0
7151,46809779,1,0,0,0,0,0,0,0,0,0,0,0,0
7152,20012442,0,0,1,0,0,0,0,0,0,0,0,0,0
7154,44497569,0,0,0,1,0,0,0,0,0,0,0,0,0
7155,229892245,0,0,0,0,0,0,0,0,0,1,0,0,0
7156,209103859,0,0,0,1,0,0,0,0,0,0,0,0,0
7159,21505582,0,0,0,1,0,0,0,0,0,0,0,0,0
7160,58769648,0,0,0,1,0,0,0,0,0,0,0,0,0
7164,44640093,0,0,0,1,0,0,0,0,0,0,0,0,0
7167,58981607,0,0,0,1,0,0,0,0,0,0,0,0,0
7168,12246878,0,0,0,1,0,0,0,0,0,0,0,0,0
7169,156611089,0,0,0,1,0,0,0,0,0,0,0,0,0
7170,63973384,0,0,0,0,0,0,0,0,1,0,0,0,0
7173,67787708,0,0,0,0,0,1,0,0,0,0,0,0,0
7175,68785746,0,0,0,0,0,0,0,0,1,0,0,0,0
7177,163494597,0,0,0,1,0,0,0,0,0,0,0,0,0
7182,68285514,1,0,0,1,0,0,0,0,0,0,0,0,0
7185,220608611,0,0,0,1,0,0,0,0,0,0,0,0,0
7186,219171529,0,0,0,1,0,0,0,0,0,0,0,0,0
7187,220761553,1,0,0,1,0,0,0,0,0,0,0,0,0
7195,68001003,1,0,0,0,0,0,1,0,0,0,0,0,0
7201,225085289,0,0,0,0,0,0,0,0,1,0,0,0,0
7210,231222985,0,0,1,0,0,0,0,0,0,0,0,0,0
7213,143998671,0,0,0,1,0,0,0,0,0,0,0,0,0
7215,212866067,0,0,0,1,0,0,0,0,0,0,0,0,0
7216,204303501,0,0,0,0,0,0,0,0,1,0,0,0,0
7219,18796078,0,0,0,0,0,0,0,0,1,0,0,0,0
7221,183370357,1,0,0,0,0,0,0,0,0,0,0,0,0
7222,55309492,0,0,0,0,0,0,1,0,0,0,0,0,0
7225,67330025,0,0,0,1,0,0,0,0,0,0,0,0,0
7230,74388066,0,0,0,0,0,0,0,0,0,0,1,0,0
7231,14505732,1,0,0,0,0,0,0,0,0,0,0,0,0
7232,208523183,0,0,0,0,0,0,0,0,1,0,0,0,0
7233,15865498,0,0,0,1,0,0,0,0,0,0,0,0,0
7236,215052209,0,0,0,1,0,0,0,0,0,0,0,0,0
7240,52631019,0,0,0,1,0,0,0,0,0,0,0,0,0
7242,217695661,0,0,0,0,0,0,0,0,1,0,0,0,0
7252,216741689,0,0,0,0,0,0,0,0,1,0,0,0,0
7259,16653703,0,0,0,0,0,0,0,0,0,0,0,1,0
7263,119874629,1,0,0,0,0,0,0,0,0,0,0,0,0
7264,69644115,0,0,1,1,0,0,0,0,0,0,0,0,0
7265,60776563,0,0,0,1,0,0,0,1,0,0,0,0,0
7268,229858215,1,0,0,1,0,0,0,0,0,0,0,0,0
7273,187016651,0,0,0,1,0,0,0,0,0,0,0,0,0
7277,72962753,0,0,0,1,0,0,0,0,0,0,0,0,0
7278,225240335,0,0,0,1,0,0,0,0,0,0,0,0,0
7279,225880719,0,0,0,0,0,0,0,0,1,0,0,0,0
7281,155142495,0,0,1,1,0,0,0,0,0,0,0,0,0
7282,221386529,0,0,0,1,0,0,0,0,0,0,0,0,0
7283,40307202,1,0,0,0,0,0,0,0,0,0,0,0,0
7286,54880044,0,0,0,0,0,0,0,0,0,1,0,0,0
7288,140969205,0,0,0,1,0,0,0,0,0,0,0,0,0
7293,45627498,1,0,0,0,0,0,0,0,0,0,0,0,0
7297,166161975,0,0,1,1,0,0,0,0,0,0,0,0,0
7300,213897289,0,0,1,0,0,0,0,0,0,0,0,0,0
7303,203507455,0,0,0,1,0,0,0,0,0,0,0,0,0
7305,49393065,1,0,0,0,0,0,0,0,0,0,0,0,0
7306,223468923,0,0,0,1,0,0,0,0,0,0,0,0,0
7307,229041059,0,0,1,1,0,0,0,0,0,0,0,0,0
7308,223905735,1,0,0,0,0,0,0,0,0,0,0,0,0
7311,193637267,0,0,0,1,0,0,0,0,0,0,0,0,0
7319,187802999,0,0,0,0,0,0,0,0,1,0,0,0,0
7324,162812133,0,0,1,1,0,0,0,0,0,0,0,0,0
7329,217186915,0,0,1,1,0,0,0,0,0,0,0,0,0
7330,216475489,0,0,0,1,0,0,0,0,0,0,0,0,0
7331,198177105,0,0,1,1,0,0,0,0,0,0,0,0,0
7335,72419560,1,0,0,0,0,0,0,0,0,0,0,0,0
7336,219203115,1,0,0,1,0,0,0,0,0,0,0,0,0
7339,197798947,0,0,0,0,0,0,0,0,1,0,0,0,0
7340,67168030,0,0,0,1,0,0,0,0,0,0,0,0,0
7345,211625893,0,0,1,1,0,0,0,0,0,0,0,0,0
7346,59699987,0,0,0,0,0,0,0,0,1,0,0,0,0
7351,211981931,0,0,0,0,0,0,0,0,0,1,0,0,0
7352,231181477,1,0,0,1,0,0,0,0,0,0,0,0,0
7358,70520752,1,0,0,0,0,0,0,0,0,0,0,0,0
7363,73274568,1,0,0,0,0,0,0,0,0,0,0,0,0
7365,145655841,0,0,0,1,0,0,0,0,0,0,0,0,0
7376,230088215,0,0,0,0,0,0,0,0,1,0,0,0,0
7378,212285673,0,0,0,0,0,0,0,0,1,0,0,0,0
7379,218356175,0,0,0,1,0,0,0,0,0,0,0,0,0
7382,69598407,0,0,0,1,0,0,0,0,0,0,0,0,0
7383,61662620,0,0,0,0,0,0,0,1,0,0,0,0,0
7387,139176575,0,0,0,1,0,0,0,0,0,0,0,0,0
7390,53258929,0,0,0,0,0,0,0,0,1,0,0,0,0
7393,52991718,0,0,0,1,0,0,0,0,0,0,0,0,0
7394,220733025,0,0,0,1,0,0,0,0,0,0,0,0,0
7397,217157785,0,0,0,0,0,0,0,0,1,0,0,0,0
7401,16910737,0,0,0,0,0,1,0,0,0,0,0,0,0
7402,135952937,0,0,1,0,0,0,0,0,0,0,0,0,0
7403,136793203,1,0,0,0,0,0,0,0,0,0,0,0,0
7413,151053663,0,0,0,0,0,0,0,0,1,0,0,0,0
7418,228316023,0,0,0,0,0,0,0,0,1,0,0,0,0
7419,108403115,0,0,0,0,0,0,0,0,0,1,0,0,0
7420,209737365,0,0,0,1,0,0,0,0,0,0,0,0,0
7422,218795175,1,0,0,1,0,0,0,0,0,0,0,0,0
7429,67748131,0,0,0,1,0,0,0,0,0,0,0,0,0
7430,47715829,0,0,0,1,0,0,0,0,0,0,0,0,0
7432,58046423,1,0,0,0,0,0,0,0,0,0,0,0,0
7436,222186037,0,0,1,1,0,0,0,0,0,0,0,0,0
7442,71602884,1,0,0,0,0,0,0,0,0,0,0,0,0
7443,104018093,0,0,0,1,0,0,0,0,0,0,0,0,0
7448,226849255,1,0,0,0,0,0,0,0,0,0,0,0,0
7450,230091169,0,0,0,1,0,0,0,0,0,0,0,0,0
7455,179881131,0,0,0,1,0,0,0,0,0,0,0,0,0
7458,228660229,0,1,0,0,0,0,0,0,0,0,0,0,0
7463,217643053,0,0,0,0,0,0,0,0,1,0,0,0,0
7466,141228721,0,0,0,1,0,0,0,0,0,0,0,0,0
7476,162027383,0,0,0,1,0,0,0,0,0,0,0,0,0
7478,225337065,0,0,1,1,0,0,0,0,0,0,0,0,0
7483,212882169,0,0,0,0,0,0,0,0,1,0,0,0,0
7492,225630805,0,0,0,0,0,0,0,0,1,0,0,0,0
7496,2259606,1,0,0,0,0,0,0,0,0,0,0,0,0
7499,227795059,0,0,0,1,0,0,0,0,0,0,0,0,0
7503,47195435,1,0,0,0,0,0,0,0,0,0,0,0,0
7504,227603253,0,0,0,0,0,0,0,0,1,0,0,0,0
7507,63774587,0,0,1,1,0,0,0,0,0,0,0,0,0
7509,227411761,1,0,0,1,0,0,0,0,0,0,0,0,0
7511,225111713,0,0,0,1,0,0,0,0,0,0,0,0,0
7513,67459644,0,0,0,1,0,0,0,0,0,0,0,0,0
7515,221659115,1,0,0,0,0,0,0,0,0,0,0,0,0
7518,59281562,0,0,0,1,0,0,0,0,0,0,0,0,0
7519,43161387,0,1,0,0,0,0,0,0,0,0,0,0,0
7524,73837983,1,0,0,0,0,0,0,0,0,0,0,0,0
7527,60202276,0,0,0,1,0,0,0,0,0,0,0,0,0
7528,69204775,0,0,0,0,0,0,0,0,1,0,0,0,0
7530,200302053,0,0,0,1,0,0,0,0,0,0,0,0,0
7531,217463381,0,0,0,1,0,0,0,0,0,0,0,0,0
7532,164821495,0,0,0,1,0,0,0,0,0,0,0,0,0
7533,226738021,0,0,0,0,0,0,0,0,1,0,0,0,0
7540,57532714,0,0,0,0,0,0,1,0,0,0,0,0,0
7541,12145139,0,0,0,0,0,0,0,0,0,0,1,0,0
7546,230615883,0,0,0,1,0,0,0,0,0,0,0,0,0
7549,66405626,1,0,0,1,0,0,0,0,0,0,0,0,0
7551,206377015,0,0,0,1,0,0,0,0,0,0,0,0,0
7555,214582567,1,0,0,0,0,0,0,0,0,0,0,0,0
7560,197497345,0,0,0,0,0,0,0,0,1,0,0,0,0
7562,230933555,1,0,0,1,0,0,0,0,0,0,0,0,0
7567,117469941,0,0,0,0,0,0,0,0,0,1,0,0,0
7571,158927125,0,0,0,0,0,0,0,0,1,0,0,0,0
7574,122345691,0,0,0,0,0,0,0,0,1,0,0,0,0
7576,229506297,0,0,1,1,0,0,0,0,0,0,0,0,0
7577,48288385,0,0,0,0,0,0,0,0,1,0,0,0,0
7580,225703635,0,0,0,0,0,0,0,0,1,0,0,0,0
7583,231335587,1,0,0,0,0,0,0,0,0,0,0,0,0
7587,46889433,0,0,0,0,0,0,1,0,0,0,0,0,0
7588,70769938,1,0,0,0,0,0,0,0,0,0,0,0,0
7594,220480575,0,0,0,1,0,0,0,0,0,0,0,0,0
7596,224925545,0,0,0,0,0,0,0,0,1,0,0,0,0
7597,218322257,0,0,0,0,0,0,0,0,1,0,0,0,0
7598,229889847,0,0,0,0,0,0,0,0,1,0,0,0,0
7607,197682565,0,0,0,1,0,0,0,0,0,0,0,0,0
7609,198781687,0,0,0,1,0,0,0,0,0,0,0,0,0
7611,208456745,0,0,0,1,0,0,0,0,0,0,0,0,0
7614,214994191,0,0,0,0,0,0,1,0,0,0,0,0,0
7615,61393434,0,0,0,1,0,0,0,0,0,0,0,0,0
7619,226603589,0,0,0,1,0,0,0,0,0,0,0,0,0
7621,208270363,0,0,0,1,0,0,0,0,0,0,0,0,0
7624,225065613,0,0,1,1,0,0,0,0,0,0,0,0,0
7625,189268021,0,0,0,0,0,0,0,0,1,0,0,0,0
7627,225695739,0,0,0,1,0,0,0,0,0,0,0,0,0
7629,41288719,1,0,0,1,0,0,0,0,0,0,0,0,0
7630,226110321,0,0,1,1,0,0,0,0,0,0,0,0,0
7632,226026409,0,0,1,1,0,0,0,0,0,0,0,0,0
7640,217333483,0,0,0,1,0,0,0,0,0,0,0,0,0
7643,190523311,0,0,1,1,0,0,0,0,0,0,0,0,0
7646,230885749,0,0,0,0,0,0,0,0,1,0,0,0,0
7648,129662641,1,0,0,0,0,0,0,0,0,0,0,0,0
7651,213397047,0,0,0,0,0,0,0,0,1,0,0,0,0
7652,11151884,0,0,0,0,0,0,0,0,0,0,1,0,0
7653,221259613,0,0,0,0,0,0,0,0,0,1,0,0,0
7654,68702816,1,0,0,0,0,0,0,0,0,0,0,0,0
7658,13328416,0,0,0,1,0,0,0,0,0,0,0,0,0
7659,109693041,1,0,0,0,0,0,0,0,0,0,0,0,0
7661,70233256,0,0,0,1,0,0,0,0,0,0,0,0,0
7662,71174005,1,0,0,0,0,0,0,0,0,0,0,0,0
7664,221907221,0,0,0,1,0,0,0,0,0,0,0,0,0
7669,224889893,0,0,1,0,0,0,0,0,0,0,0,0,0
7671,58573301,1,0,0,0,0,0,0,0,0,0,0,0,0
7672,148390579,1,0,0,0,0,0,0,0,0,0,0,0,0
7677,222913953,1,0,0,1,0,0,0,0,0,0,0,0,0
7678,11745572,0,0,0,1,0,0,0,0,0,0,0,0,0
7684,53877024,0,0,1,1,0,0,0,0,0,0,0,0,0
7687,223404451,0,0,0,1,0,0,0,0,0,0,0,0,0
7696,52742567,0,0,0,1,0,0,0,0,0,0,0,0,0
7698,49093598,0,0,1,1,0,0,0,0,0,0,0,0,0
7704,227108765,1,0,0,0,0,0,0,0,0,0,0,0,0
7707,22790036,0,0,0,0,0,0,0,0,0,0,1,0,0
7711,219251467,0,0,0,1,0,0,0,0,0,0,0,0,0
7716,195828165,1,0,0,1,0,0,0,0,0,0,0,0,0
7725,208158233,0,0,0,0,0,0,0,0,0,1,0,0,0
7729,11721630,0,0,0,0,0,0,0,1,0,0,0,0,0
7734,55930769,1,0,0,0,0,0,0,0,0,0,0,0,0
7736,60404873,1,0,0,0,0,0,0,0,0,0,0,0,0
7739,230067291,0,0,0,1,0,0,0,0,0,0,0,0,0
7743,2248259,0,0,0,1,0,0,0,0,0,0,0,0,0
7744,155913493,0,0,0,1,0,0,0,0,0,0,0,0,0
7750,231391925,0,0,1,1,0,0,0,0,0,0,0,0,0
7754,47256006,1,0,0,1,0,0,0,0,0,0,0,0,0
7757,208623363,1,0,0,1,0,0,0,0,0,0,0,0,0
7758,46128709,0,0,0,0,0,0,0,0,1,0,0,0,0
7764,199634413,1,0,0,0,0,0,0,0,0,0,0,0,0
7766,220068847,0,0,1,1,0,0,0,0,0,0,0,0,0
7767,225964331,0,0,0,0,0,0,0,0,1,0,0,0,0
7773,223886385,1,0,0,0,0,0,0,0,0,0,0,0,0
7784,21976710,0,0,0,0,0,1,0,0,0,0,0,0,0
7786,12215074,0,0,0,1,0,0,0,0,0,0,0,0,0
7788,216705891,0,0,0,0,0,0,0,0,1,0,0,0,0
7790,214881627,0,0,0,1,0,0,0,0,0,0,0,0,0
7792,224429107,1,0,0,1,0,0,0,0,0,0,0,0,0
7796,69594155,0,0,0,1,0,0,0,1,0,0,0,0,0
7798,205165415,1,0,0,1,0,0,0,0,0,0,0,0,0
7805,177744895,0,0,0,0,0,1,0,0,0,0,0,0,0
7809,45654847,1,0,0,0,0,0,0,0,0,0,0,0,0
7811,14630553,1,0,0,0,0,0,0,0,0,0,0,0,0
7813,230768949,0,0,0,1,0,0,0,0,0,0,0,0,0
7817,45327149,0,0,0,1,0,0,0,0,0,0,0,0,0
7818,212586729,0,0,0,1,0,0,0,0,0,0,0,0,0
7819,68758140,1,0,0,0,0,0,0,0,0,0,0,0,0
7820,230353683,1,0,0,0,0,0,0,0,0,0,0,0,0
7823,197428981,0,0,1,1,0,0,0,0,0,0,0,0,0
7826,203505803,0,0,1,1,0,0,0,0,0,0,0,0,0
7828,68106131,1,0,0,0,0,0,0,0,0,0,0,0,0
7832,216957595,0,0,0,0,0,0,0,0,1,0,0,0,0
7837,227482403,1,0,0,1,0,0,0,0,0,0,0,0,0
7843,155520991,0,0,0,1,0,0,0,0,0,0,0,0,0
7844,198254713,0,0,0,1,0,0,0,0,0,0,0,0,0
7848,193009141,0,1,0,0,0,0,0,0,0,0,0,0,0
7855,60582046,0,0,0,1,0,0,0,0,0,0,0,0,0
7857,61142354,0,0,0,1,0,0,0,0,0,0,0,0,0
7864,115282779,0,0,0,0,0,0,0,0,0,0,1,0,0
7874,201389289,0,0,0,1,0,0,0,0,0,0,0,0,0
7875,217579309,0,0,1,0,0,0,0,0,0,0,0,0,0
7880,47011800,1,0,0,0,0,0,0,0,0,0,0,0,0
7883,231090489,0,0,0,1,0,0,0,0,0,0,0,0,0
7886,133961013,1,0,0,1,0,0,0,0,0,0,0,0,0
7889,68620384,0,0,0,0,0,1,0,0,0,0,0,0,0
7891,216166401,1,0,0,0,0,0,0,0,0,0,0,0,0
7893,44581286,0,0,0,0,0,0,0,0,1,0,0,0,0
7897,204429499,1,0,0,0,0,0,0,0,0,0,0,0,0
7904,3557,0,0,1,1,0,0,0,0,0,0,0,0,0
7906,154432055,0,0,0,0,0,0,0,0,1,0,0,0,0
7910,214670113,1,0,0,0,0,0,0,0,0,0,0,0,0
7916,229288023,0,0,0,1,0,0,0,0,0,0,0,0,0
7922,216795803,0,0,0,0,0,0,0,0,1,0,0,0,0
7923,47676370,0,0,0,1,0,0,0,0,0,0,0,0,0
7924,220469341,0,0,0,1,0,0,0,0,0,0,0,0,0
7927,67374094,0,0,0,0,0,0,1,0,0,0,0,0,0
7928,63137261,1,0,0,0,0,0,0,0,0,0,0,0,0
7935,199171649,0,0,0,0,0,0,0,0,0,1,0,0,0
7938,230428943,0,0,0,1,0,0,0,0,0,0,0,0,0
7941,217862717,1,0,0,0,0,0,0,0,0,0,0,0,0
7942,197069389,1,0,0,0,0,0,0,0,0,0,0,0,0
7943,228429473,1,0,0,0,0,0,0,0,0,0,0,0,0
7944,127709073,0,0,0,0,0,0,0,0,0,1,0,0,0
7949,210224251,0,0,0,0,0,0,0,0,1,0,0,0,0
7952,225944869,1,0,0,1,0,0,0,0,0,0,0,0,0
7953,206625679,0,0,0,0,0,0,0,0,1,0,0,0,0
7961,12254165,1,0,0,0,0,0,0,0,0,0,0,0,0
7962,133932897,0,0,0,1,0,0,0,0,0,0,0,0,0
7969,222836419,0,0,1,1,0,0,0,0,0,0,0,0,0
7976,133345569,0,0,0,1,0,0,0,0,0,0,0,0,0
7985,231213759,0,0,0,1,0,0,0,0,0,0,0,0,0
7986,12915233,1,0,0,0,0,0,0,0,0,0,0,0,0
7988,160644225,0,0,0,1,0,0,0,0,0,0,0,0,0
7990,229890381,0,0,1,1,0,0,0,0,0,0,0,0,0
7991,166876749,0,0,0,1,0,0,0,0,0,0,0,0,0
7993,196583591,1,0,0,0,0,0,0,0,0,0,0,0,0
7995,58686073,0,0,0,0,0,0,0,0,1,0,0,0,0
7996,230140015,0,0,0,0,0,0,0,0,1,0,0,0,0
7997,51448470,0,0,0,0,0,0,0,0,1,0,0,0,0
8003,68835795,1,0,0,1,0,0,0,0,0,0,0,0,0
8010,177500613,0,0,0,0,0,0,0,0,1,0,0,0,0
8015,210272261,0,0,0,1,0,0,0,0,0,0,0,0,0
8016,205091745,0,0,0,0,0,0,0,0,1,0,0,0,0
8020,61194725,0,0,0,0,0,0,0,0,1,0,0,0,0
8030,222104515,0,0,0,0,0,0,0,0,1,0,0,0,0
8041,52285853,0,0,0,0,0,0,0,0,0,0,0,1,0
8047,42870111,0,0,0,0,0,0,1,0,0,0,0,0,0
8054,226956057,0,0,0,0,0,0,0,0,1,0,0,0,0
8058,133672045,0,0,0,0,0,0,0,0,1,0,0,0,0
8069,73804025,0,0,0,1,0,0,0,1,0,0,0,0,0
8073,222275559,0,0,0,0,0,0,0,0,1,0,0,0,0
8075,154484649,0,0,0,0,0,0,0,0,1,0,0,0,0
8082,42193276,0,0,0,0,0,0,1,0,0,0,0,0,0
8086,223574811,1,0,0,0,0,0,0,0,0,0,0,0,0
8087,222304845,0,0,0,0,0,0,0,0,1,0,0,0,0
8091,225361343,0,0,0,1,0,0,0,0,0,0,0,0,0
8097,15509439,0,0,0,0,0,0,1,0,0,0,0,0,0
8098,212849413,0,1,0,0,0,0,0,0,0,0,0,0,0
8099,200743279,0,0,0,0,0,1,0,0,0,0,0,0,0
8103,230696941,0,0,0,1,0,0,0,0,0,0,0,0,0
8104,220939427,0,0,0,0,0,0,0,0,1,0,0,0,0
8113,220625497,0,0,0,0,0,0,0,0,0,0,1,0,0
8117,216557235,0,0,0,1,0,0,0,0,0,0,0,0,0
8122,152603577,1,0,0,1,0,0,0,0,0,0,0,0,0
8125,225745879,1,0,0,1,0,0,0,0,0,0,0,0,0
8133,221643765,0,0,0,0,0,1,0,0,0,0,0,0,0
8137,142603145,0,0,0,0,0,0,0,0,0,0,0,1,0
8139,17321904,0,0,0,0,0,0,1,0,0,0,0,0,0
8140,217326851,0,0,0,0,0,0,0,0,1,0,0,0,0
8141,226445979,1,0,0,0,0,0,0,0,0,0,0,0,0
8143,221372869,1,0,0,0,0,0,0,0,0,0,0,0,0
8146,11054188,0,0,0,1,0,0,0,0,0,0,0,0,0
8150,230864431,0,0,0,0,0,0,0,0,0,0,0,1,0
8152,222849021,1,0,0,0,0,0,0,0,0,0,0,0,0
8157,2263198,1,0,0,0,0,0,0,0,0,0,0,0,0
8165,146082425,0,1,0,0,0,0,0,0,0,0,0,0,0
8169,219226209,0,0,0,1,0,0,0,0,0,0,0,0,0
8175,134238383,0,0,0,0,0,0,0,0,1,0,0,0,0
8181,217418787,0,0,0,0,0,0,0,0,0,0,1,0,0
8193,200708595,0,0,0,1,0,0,0,0,0,0,0,0,0
8194,12226479,1,0,0,0,0,0,0,0,0,0,0,0,0
8200,50766571,0,0,0,0,0,0,0,0,1,0,0,0,0
8203,114304263,0,0,0,0,0,0,0,0,0,0,1,0,0
8205,42026279,1,0,0,0,0,0,0,0,0,0,0,0,0
8208,14176288,0,0,0,0,0,0,1,0,0,0,0,0,0
8210,200359677,0,0,0,1,0,0,0,0,0,0,0,0,0
8212,229735783,0,0,0,0,0,0,0,0,0,0,0,1,0
8215,179765509,0,0,0,0,0,0,0,0,1,0,0,0,0
8220,48516248,1,0,0,1,0,0,0,0,0,0,0,0,0
8222,52148743,0,0,0,1,0,0,0,0,0,0,0,0,0
8223,222006799,0,0,0,1,0,0,0,0,0,0,0,0,0
8225,217324989,0,0,0,0,0,0,0,0,1,0,0,0,0
8226,168221605,0,0,0,0,0,0,0,0,0,0,0,1,0
8232,199860625,0,0,0,1,0,0,0,0,0,0,0,0,0
8235,12241156,1,0,0,1,0,0,0,0,0,0,0,0,0
8236,220134459,1,0,0,0,0,0,0,0,0,0,0,0,0
8248,218293971,0,0,0,1,0,0,0,0,0,0,0,0,0
8250,162667657,0,0,0,0,0,0,0,0,1,0,0,0,0
8255,207673007,0,0,0,0,0,0,0,0,1,0,0,0,0
8258,219286541,0,0,0,1,0,0,1,0,0,0,0,0,0
8264,221754569,1,0,0,0,0,0,0,0,0,0,0,0,0
8267,22387913,0,0,0,0,0,0,0,0,1,0,0,0,0
8271,148458363,0,0,0,1,0,0,0,0,0,0,0,0,0
8273,229940047,0,0,0,0,0,0,0,0,1,0,0,0,0
8277,44137791,0,0,0,0,0,0,0,0,1,0,0,0,0
8278,67197882,0,0,0,1,0,0,0,0,0,0,0,0,0
8279,218085995,0,0,0,1,0,0,0,0,0,0,0,0,0
8283,211860241,0,0,0,1,0,0,0,0,0,0,0,0,0
8292,60589888,0,0,0,0,0,0,0,0,1,0,0,0,0
8296,43584061,0,0,0,0,0,0,0,0,1,0,0,0,0
8298,221331075,1,0,0,0,0,0,0,0,0,0,0,0,0
8299,217937145,0,0,0,1,0,0,0,0,0,0,0,0,0
8302,45073127,0,0,0,0,0,0,0,0,1,0,0,0,0
8306,226027631,0,0,0,1,0,0,0,0,0,0,0,0,0
8318,137824591,0,0,0,0,0,0,0,1,0,0,0,0,0
8321,52083203,0,0,0,0,1,0,0,0,0,0,0,0,0
8323,68974621,0,0,0,0,0,0,1,0,0,0,0,0,0
8324,190926647,0,0,0,0,0,0,0,0,1,0,0,0,0
8325,11289677,0,0,1,0,0,0,0,0,0,0,0,0,0
8330,163680097,0,0,0,0,0,0,1,0,0,0,0,0,0
8331,224813653,1,0,0,0,0,0,0,0,0,0,0,0,0
8334,228669747,0,0,0,0,0,0,0,0,1,0,0,0,0
8335,70060281,0,0,0,0,0,0,0,0,0,0,0,1,0
8346,22673437,0,0,0,0,0,0,0,1,0,0,0,0,0
8353,208126823,0,0,0,0,0,1,0,0,0,0,0,0,0
8354,146029083,0,0,0,1,0,0,0,1,0,0,0,0,0
8357,226678407,0,0,0,1,0,0,0,0,0,0,0,0,0
8364,74270971,1,0,0,0,0,0,0,0,0,0,0,0,0
8368,17938183,0,0,1,1,0,0,0,0,0,0,0,0,0
8371,162356929,0,0,0,0,0,0,0,1,0,0,0,0,0
8373,204341607,0,0,0,0,0,0,1,0,0,0,0,0,0
8377,12261146,0,0,0,0,0,0,0,0,1,0,0,0,0
8378,47792092,0,0,0,1,0,0,0,0,0,0,0,0,0
8390,135245227,1,0,0,0,0,0,0,0,0,0,0,0,0
8393,226749875,1,0,0,0,0,0,0,0,0,0,0,0,0
8395,52697540,1,0,0,1,0,0,0,0,0,0,0,0,0
8401,69591642,1,0,0,0,0,0,0,0,0,0,0,0,0
8407,41619715,1,0,0,0,0,0,0,0,0,0,0,0,0
8409,210549709,0,0,0,0,0,0,0,0,1,0,0,0,0
8410,221119393,1,0,0,0,0,0,0,0,0,0,0,0,0
8411,225799287,0,0,0,0,0,0,0,1,0,0,0,0,0
8418,229548169,0,0,1,1,0,0,0,0,0,0,0,0,0
8424,218014123,1,0,0,0,0,0,0,0,0,0,0,0,0
8427,201613377,0,0,0,1,0,0,0,0,0,0,0,0,0
8430,223972023,0,0,0,0,0,0,0,0,1,0,0,0,0
8433,69333806,1,0,0,0,0,0,0,0,0,0,0,0,0
8434,198415699,0,0,0,0,0,0,0,0,0,0,1,0,0
8436,216384889,0,0,0,0,0,0,0,0,1,0,0,0,0
8438,22104542,1,0,0,0,0,0,0,0,0,0,0,0,0
8439,74315748,1,0,0,0,0,0,0,0,0,0,0,0,0
8445,69648042,0,0,0,1,0,0,0,0,0,0,0,0,0
8446,11223366,0,0,0,0,0,0,1,0,0,0,0,0,0
8452,224812735,0,0,0,0,0,0,0,0,1,0,0,0,0
8457,44270212,1,0,0,0,0,0,0,0,0,0,0,0,0
8464,166685043,0,0,0,0,0,0,0,0,1,0,0,0,0
8465,69530091,0,0,0,0,0,0,0,0,1,0,0,0,0
8466,43237007,1,0,0,1,0,0,0,0,0,0,0,0,0
